lon,lat,Cluster number,URBAN_RURA,Age of household head,Average diastolic blood pressure,Average systolic blood pressure,Body Mass Index,Currently amenorrheic,"Drank/ate: Any dark green, leafy vegetables",Drank/ate: Any meat,"Drank/ate: Any oil, fats, or butter, or foods made with any of these",Drank/ate: Any other beverages or foods,Drank/ate: Any other fruits,Drank/ate: Any other vegetables,Drank/ate: Any savory and fried snacks,Drank/ate: Any sugar-sweetened beverages,Drank/ate: Any sweets such as sugary foods,Drank/ate: Condiments for flavor,Drank/ate: Eggs,Drank/ate: Food made of grains,"Drank/ate: Foods made from beans or peas (fresh or dried seed), lentils or bean","Drank/ate: Fresh, canned or dried fish or seafood","Drank/ate: Liver, kidney, heart, or other organ meats or blood-based foods","Drank/ate: Milk, cheese or other food made from milk","Drank/ate: Potatoes, potato chips, banana chips or any other foods made from roo","Drank/ate: Ripe persimmons, or ripe fresh apricots, dried apricots or dried peac","Drank/ate: Sweet red bell pepper, pumpkin or carrots that are yellow or orange i",Drank/ate: Tree nuts,Education in single years,Educational attainment,Ever been tested for HIV,Ever heard of a Sexually Transmitted Infection (STI),Ever heard of AIDS,Ever used anything or tried to delay or avoid getting pregnant,Frequency of listening to radio,Frequency of reading newspaper or magazine,Frequency of using internet last month,Frequency of watching television,Getting medical help for self: distance to health facility,Getting medical help for self: getting money needed for treatment,Getting medical help for self: getting permission to go,Getting medical help for self: not wanting to go alone,Had any STI in last 12 months,Has an account in a bank or other financial institution,Hemoglobin level (g/dl - 1 decimal),Highest educational level,Highest year of education,Household has: bicycle,Household has: car/truck,Household has: electricity,Household has: motorcycle/scooter,Household has: radio,Household has: refrigerator,Household has: telephone (land-line),Household has: television,Literacy,Main floor material,Main roof material,Main wall material,Menstruated in last six weeks,Owns a house alone or jointly,Owns a mobile telephone,Region,Respondent currently working,Respondent worked in last 12 months,Respondent's current age,Respondent's height in centimeters (1 decimal),Respondent's occupation (grouped),Respondent's weight in kilograms (1 decimal),Sex of household head,Smokes cigarettes,Source of drinking water,Time to get to water source,Total children ever born,Type of toilet facility,Use of internet,Wealth index combined,Years lived in place of residence,Age of household members,Agricultural equipment,Anything done to water to make safe to drink,Bed,Believes physical punishment necessary for child disciplinning,Car,Chair,Electric fan,Food cooked in the house/ separate building/ outdoors,Freezer,Fuel or wood stock,Has a computer,Has bicycle,Has mobile telephone,Has motorcycle/scooter,Has refrigerator,Has telephone (land-line),Has watch,Highest educational level attained,Highest grade completed,Highest year of education completed,Location of toilet facility,Member of the household worked abroad for three or more months in the last 3 yea,Mini-generator ('dvizhok'),Native language of respondent,Number of children 5 and under (de jure),Number of de facto members,Number of rooms used for sleeping,Owns Bee hives,Owns cattle,Owns chickens/poultry,Owns cows/ bulls,Owns Fur animals,Owns goats,Owns horses/ donkeys/ mules,Owns land usable for agriculture,"Owns livestock, herds or farm animals",Owns Pigs,Owns Rabbits,Owns sheep,Place where household members wash their hands,Satellite antenna/dish,Sex of head of household,Sex of household member,Share toilet with other households,Time to get to water source (minutes),Total number of completed years of schooling,Tractor,Truck,Type of place of residence,Washing machine,Water usually treated by: boil,Water usually treated by: don't know,Water usually treated by: let it stand and settle,Water usually treated by: other,Water usually treated by: solar disinfection,Water usually treated by: strain through a cloth,Water usually treated by: use water filter
68.70329309,37.79334231,216,0,51.51282051,73.12820513,109.2820513,2429.230769,0.076923077,0.179487179,0.846153846,0.948717949,0.846153846,0.461538462,0.820512821,0.256410256,0.743589744,0.717948718,0.564102564,0.615384615,1,0.743589744,0.051282051,0.051282051,0.820512821,0.948717949,0.153846154,0.564102564,0.461538462,9.846153846,3.487179487,0.179487179,0.58974359,0.512820513,0.435897436,0.025641026,0.179487179,0.051282051,1.897435897,1.743589744,1.666666667,1.769230769,1.769230769,0,0,115.1538462,2,5.41025641,0.58974359,0.564102564,1,0,0,0.743589744,0,0.948717949,1.641025641,1.717948718,1,1.923076923,0.846153846,0.435897436,0.282051282,3,0.153846154,0.307692308,27.05128205,1581.230769,2.871794872,607.5897436,1.051282051,0,1.641025641,0,1.794871795,2,0.025641026,3.282051282,90.58974359,51.90909091,0.045454545,1,0.590909091,0.5,0.454545455,0.136363636,0.681818182,1.954545455,0.136363636,0.863636364,0.136363636,0.545454545,0.909090909,0,0.636363636,0,0.318181818,2.090909091,6.181818182,4.443760027,2,0.5,0,1.045454545,1.363636364,6.636363636,2.772727273,0,0.272727273,1.409090909,1.090909091,0,0.090909091,0,1,0.5,0,0.136363636,0.181818182,1,0.636363636,1.136363636,1.136363636,0,0,10.73392847,0,0,2,0.545454545,1,0,0,0,0,0,0
68.69769353,37.79874296,217,0,54.78571429,73.57142857,109.6904762,2479.833333,0.095238095,0.238095238,0.761904762,0.833333333,0.80952381,0.333333333,0.714285714,0.238095238,0.642857143,0.571428571,0.69047619,0.571428571,0.976190476,0.666666667,0.119047619,0.095238095,0.714285714,0.976190476,0.119047619,0.738095238,0.523809524,10.0952381,3.642857143,0.142857143,0.333333333,0.285714286,0.547619048,0.142857143,0.19047619,0,2,1.904761905,1.714285714,1.857142857,1.880952381,0,0,114.2380952,2,6.095238095,0.952380952,0.428571429,1,0.047619048,0.095238095,0.357142857,0.095238095,1,1.619047619,1.833333333,1,2.428571429,0.785714286,0.595238095,0.285714286,3,0.166666667,0.333333333,27.52380952,1570.5,2.857142857,610.6666667,1.047619048,0,2.380952381,0.476190476,2.571428571,2,0,2.738095238,91.02380952,56.0952381,0,1,0.619047619,0.428571429,0.380952381,0.047619048,0.619047619,2,0.047619048,0.761904762,0.095238095,0.904761905,1,0.047619048,0.428571429,0.095238095,0.476190476,2.142857143,9,5.571428571,2,0.380952381,0,1,2.19047619,8,3.19047619,0,0.571428571,0.428571429,1.047619048,0,0.095238095,0.047619048,0.952380952,0.857142857,0,0,0.285714286,1.952380952,0.571428571,1.095238095,1.095238095,0,0.238095238,10.47619048,0,0.238095238,2,0.142857143,1,0,0,0,0,0,0
68.72745212,37.95857269,218,0,56.88235294,76.05882353,115.8529412,2353.382353,0.205882353,0.176470588,0.588235294,0.617647059,0.441176471,0.617647059,0.794117647,0.235294118,0.441176471,0.294117647,0.558823529,0.352941176,0.941176471,0.529411765,0.058823529,0.088235294,0.5,0.676470588,0.411764706,0.352941176,0.294117647,9.33336873,3,0,0.147058824,0.117647059,0.617647059,0.323529412,0.176470588,0.058823529,1.235294118,1.647058824,1.617647059,1.617647059,1.705882353,0,0,110.0882353,1.794117647,5.098639095,0.647058824,0.411764706,0.970588235,0.058823529,0.176470588,0.617647059,0,0.970588235,1.088235294,1.058823529,1,2.764705882,0.735294118,1.205882353,0.382352941,3,0.441176471,0.941176471,30.47058824,1545.088235,2.470588235,565.5294118,1.205882353,0,2.911764706,7.882352941,2.382352941,2,0.029411765,2.382352941,34.14705882,57.22727273,0,0.954545455,0.272727273,0,0.318181818,0.227272727,0.636363636,1.954545455,0,0.954545455,0.045454545,0.590909091,1,0.045454545,0.636363636,0,0.454545455,1.772727273,6.454545455,4.57473095,2,0.5,0.409090909,1.090909091,1.636363636,6.863636364,2.909090909,0,0.909090909,2.045454545,1.045454545,0,0.363636364,0.090909091,0.727272727,0.863636364,0,0,0.545454545,2.045454545,0.727272727,1.272727273,1.272727273,0,6.272727273,9.669074519,0.045454545,0,2,0.045454545,0.954545455,0,0.181818182,0,0,0,0
68.86257288,37.92169671,219,0,58.23809524,73.0952381,111.5952381,2333.666667,0.261904762,0.119047619,0.571428571,0.69047619,0.452380952,0.595238095,0.619047619,0.214285714,0.357142857,0.428571429,0.5,0.19047619,0.904761905,0.452380952,0.023809524,0,0.571428571,0.523809524,0.261904762,0.261904762,0.214285714,8.791053048,2.714285714,0.166666667,0.261904762,0.238095238,0.714285714,0.619047619,0.428571429,0.142857143,1.69047619,1.642857143,1.714285714,1.714285714,1.69047619,0.023809524,0.023809524,119.5,1.714285714,4.799751159,0.571428571,0.547619048,1,0,0.071428571,0.833333333,0,1,1.19047619,1.333333333,1,2.714285714,0.761904762,1.19047619,0.404761905,3,0.452380952,0.904761905,29.80952381,1591.5,2.547619048,593.047619,1.238095238,0.023809524,2.619047619,0.071428571,2.214285714,1.880952381,0.071428571,2.976190476,45.21428571,58.18181818,0,0.954545455,0.590909091,0.090909091,0.5,0.318181818,0.590909091,2,0.272727273,1,0.136363636,0.590909091,0.954545455,0,0.818181818,0,0.5,2.136363636,8.318181818,5.227272727,1.954545455,0.681818182,0.318181818,1,1.818181818,8.272727273,3.090909091,0,0.772727273,3.818181818,1.045454545,0.318181818,0.227272727,0.045454545,0.727272727,0.772727273,0,0,0.090909091,1.636363636,0.863636364,1.318181818,1.318181818,0,0.045454545,9.909090909,0,0,2,0.318181818,0.954545455,0,0.272727273,0,0,0,0
68.91815473,38.05624921,220,0,54.29411765,75.97058824,115.3529412,2291.852941,0.264705882,0.088235294,0.735294118,0.647058824,0.382352941,0.382352941,0.647058824,0.264705882,0.352941176,0.529411765,0.382352941,0.205882353,0.911764706,0.382352941,0.117647059,0.117647059,0.529411765,0.529411765,0.117647059,0.352941176,0.176470588,9.098074612,3.029411765,0.029411765,0.117647059,0.117647059,0.470588235,0.294117647,0.147058824,0,1.352941176,1.647058824,1.617647059,1.647058824,1.647058824,0,0,120.6176471,1.794117647,4.951580271,0.352941176,0.529411765,1,0,0.058823529,0.470588235,0,0.970588235,1.147058824,1.588235294,1,3,0.676470588,1.264705882,0.5,3,0.323529412,0.647058824,29.94117647,1561.970588,2.647058824,559.4705882,1.264705882,0.088235294,1.970588235,0.147058824,3,2,0,1.794117647,45.38235294,54.04761905,0,1,0.333333333,0.19047619,0.619047619,0.095238095,0.571428571,2,0.19047619,1,0.142857143,0.333333333,0.904761905,0,0.476190476,0,0.19047619,1.904761905,7.80952381,5.375302871,1.952380952,0.333333333,0.285714286,1,1.666666667,7.095238095,2.571428571,0.333333333,0.666666667,0.904761905,0.761904762,0.285714286,2.428571429,0.285714286,0.904761905,0.666666667,0,0,1.095238095,1.571428571,0.666666667,1.19047619,1.19047619,0,0.238095238,9.69396253,0.095238095,0.095238095,2,0.047619048,1,0,0.380952381,0,0.142857143,0,0
68.68751406,37.30906526,221,0,48.70588235,77.85294118,114.6176471,2563.382353,0.205882353,0.117647059,0.735294118,0.647058824,0.676470588,0.647058824,0.411764706,0.117647059,0.558823529,0.529411765,0.470588235,0.264705882,1,0.382352941,0.117647059,0.147058824,0.558823529,0.676470588,0.5,0.323529412,0.264705882,8.539251083,2.823529412,0,0.235294118,0.235294118,0.470588235,0.441176471,0.147058824,0,1.529411765,1.588235294,1.647058824,1.647058824,1.588235294,0,0,117.5588235,1.735294118,4.775109683,0.794117647,0.264705882,1,0,0,0.970588235,0,1,1.058823529,1.411764706,1,2.941176471,0.735294118,1.676470588,0.382352941,3,0.264705882,0.529411765,31.14705882,1549.411765,2.705882353,614.2647059,1.235294118,0,2.911764706,6.911764706,2.882352941,2,0,2.588235294,54.79411765,46.95,0,1,0.45,0.05,0.2,0.15,0.5,1.95,0.25,1,0.05,0.7,0.9,0,0.95,0,0.25,2,9.5,5.5,1.9,0.5,0.35,1,2.05,7.45,2.6,0,0.75,4.2,1.4,0,0,0.6,0.5,0.95,0,0,0,1,0.85,1.2,1.2,0,6.75,9.5,0.15,0,2,0.05,1,0,0,0,0,0.1,0
68.6101538,37.38739564,222,0,59.17647059,81.02941176,121.5882353,2444.205882,0,0.029411765,0.705882353,0.676470588,0.705882353,0.823529412,0.470588235,0.205882353,0.5,0.676470588,0.352941176,0.235294118,0.970588235,0.323529412,0,0.029411765,0.735294118,0.705882353,0.529411765,0.294117647,0.205882353,9.026167389,3.088235294,0,0.352941176,0.352941176,0.294117647,0.441176471,0.294117647,0,1.647058824,1.764705882,1.794117647,1.794117647,1.617647059,0,0,119.2352941,1.852941176,5.065759396,0.617647059,0.441176471,1,0.058823529,0.147058824,0.852941176,0.058823529,0.911764706,1.470588235,1.352941176,1,2.588235294,0.852941176,1.5,0.294117647,3,0.235294118,0.470588235,30.94117647,1565.323529,2.823529412,598.4411765,1.147058824,0,2.852941176,2.205882353,2.588235294,2,0,2.970588235,45.26470588,60.13636364,0,0.954545455,0.5,0,0.318181818,0.272727273,0.636363636,2,0.272727273,0.954545455,0.090909091,0.681818182,0.863636364,0.045454545,0.818181818,0.090909091,0.454545455,1.590909091,7.272727273,5.473036432,2,0.454545455,0.5,1.045454545,1.136363636,6.681818182,2.5,0,1.272727273,7.590909091,1.5,0,1.181818182,0.590909091,0.590909091,0.818181818,0,1.136363636,0.954545455,1,0.818181818,1.181818182,1.181818182,0,2.954545455,10.31209389,0,0.090909091,2,0.227272727,0.954545455,0,0,0,0,0.045454545,0
70.09019406,38.20973365,223,0,51.40540541,76.67567568,110.7027027,2252.891892,0.027027027,0.027027027,0.648648649,0.918918919,0.540540541,0.945945946,1,0.054054054,0.351351351,0.513513514,0.189189189,0.459459459,1,0.351351351,0,0,0.783783784,0.756756757,0.027027027,0.351351351,0.702702703,8.486486486,3.351351351,0.135135135,0.540540541,0.513513514,0.351351351,0.621621622,0.756756757,0,2,1.486486486,1.081081081,1.648648649,1.702702703,0,0,122.9189189,1.972972973,4.810810811,0.162162162,0.243243243,1,0,0.243243243,0.297297297,0,1,1.756756757,2.378378378,1,1,0.72972973,1.486486486,0.27027027,3,0.135135135,0.27027027,30.2972973,1567.27027,2.945945946,552.2972973,1.054054054,0,1.594594595,11.75675676,3,2,0,1.405405405,88.13513514,50,0,0.727272727,0.5,0.5,0.227272727,0.045454545,0.136363636,2,0,0.954545455,0.136363636,0.181818182,1,0,0.227272727,0,0.636363636,2.272727273,7.772727273,5.227272727,1.772727273,0.272727273,0,1,1.181818182,6.863636364,2.409090909,0.227272727,0.363636364,2.181818182,2.863636364,0,3.272727273,1,0.681818182,1,0,0,2.727272727,1.181818182,0.681818182,1.045454545,1.045454545,0,9.318181818,10.81818182,0.045454545,0,2,0.045454545,0.727272727,0,0,0,0,0,0.227272727
69.90269704,37.89823894,224,0,56.65789474,77.31578947,109.4736842,2313.684211,0.052631579,0,0.684210526,0.921052632,0.631578947,0.947368421,0.894736842,0,0.368421053,0.605263158,0.342105263,0.473684211,0.973684211,0.315789474,0,0.052631579,0.868421053,0.710526316,0.078947368,0.263157895,0.315789474,9.789473684,3.684210526,0.052631579,0.605263158,0.605263158,0.5,0.605263158,0.710526316,0,1.921052632,1.552631579,1.315789474,1.842105263,1.657894737,0,0,127.6052632,2.131578947,5.394736842,0.263157895,0.526315789,1,0,0.289473684,0.421052632,0,1,1.789473684,2.263157895,1,1.078947368,0.736842105,1.421052632,0.184210526,3,0.184210526,0.368421053,30,1581.842105,2.736842105,579.0263158,1.052631579,0,1,0,2.447368421,2,0,1.657894737,88.15789474,53.5,0,0.954545455,0.727272727,0.363636364,0.272727273,0.045454545,0.318181818,2,0,1,0.090909091,0.272727273,1,0,0.272727273,0,0.727272727,2.272727273,6.545454545,4.403698195,1.909090909,0.545454545,0,1,0.681818182,7.181818182,2.363636364,0,0.727272727,3.136363636,3.590909091,0,5.545454545,0.636363636,0.681818182,0.954545455,0,0,4.772727273,1,0.318181818,1.090909091,1.090909091,0,0,10.66241878,0,0.090909091,2,0.090909091,0.954545455,0,0.090909091,0,0,0,0.136363636
69.6501257,37.62344327,225,0,63.33333333,76.02777778,108.0555556,2407.166667,0,0.111111111,0.527777778,0.944444444,0.5,0.555555556,0.805555556,0,0.277777778,0.111111111,0.138888889,0.472222222,1,0.444444444,0,0.027777778,0.777777778,0.694444444,0,0.472222222,0.277777778,10.33333333,3.75,0.277777778,0.611111111,0.583333333,0.75,0.305555556,0.416666667,0,1.944444444,1.666666667,1.5,1.722222222,1.694444444,0,0,118.9444444,2.027777778,6.138888889,0.5,0.472222222,1,0.166666667,0.083333333,0.5,0,1,1.666666667,1.555555556,1,1,0.722222222,1.416666667,0.305555556,3,0.361111111,0.722222222,30.55555556,1556.916667,2.638888889,585.3333333,1.111111111,0.027777778,1,0,2.305555556,2,0,2.083333333,80.75,60.77272727,0,0.727272727,0.681818182,0.272727273,0.454545455,0.136363636,0.363636364,2,0,0.909090909,0.318181818,0.5,1,0.136363636,0.545454545,0,0.681818182,2.409090909,6.318181818,4.318181818,1.954545455,0.181818182,0,1,1.363636364,7.045454545,3.363636364,0,0.227272727,3.590909091,1.545454545,0,1.090909091,0.045454545,0.5,0.772727273,0,0,0.863636364,1,0.5,1.136363636,1.136363636,0,0,10.72727273,0.045454545,0.045454545,2,0,0.727272727,0,0,0,0,0,0.181818182
69.4980929,37.65710772,226,0,59.47619048,74.11904762,101.5,2166.642857,0.023809524,0.023809524,0.714285714,0.833333333,0.476190476,0.833333333,0.595238095,0.023809524,0.19047619,0.285714286,0.047619048,0.785714286,1,0.452380952,0,0.047619048,0.80952381,0.738095238,0.095238095,0.428571429,0.428571429,9.857142857,3.738095238,0.166666667,0.619047619,0.547619048,0.571428571,0.30952381,0.404761905,0.214285714,1.952380952,1.69047619,1.380952381,1.785714286,1.714285714,0,0,118.9285714,2.095238095,5.380952381,0.595238095,0.333333333,1,0.047619048,0.214285714,0.761904762,0,1,1.738095238,1.285714286,1,1.023809524,0.857142857,1.5,0.333333333,3,0.523809524,1.047619048,25.23809524,1582.333333,2.476190476,543.2380952,1.119047619,0,1.785714286,0.547619048,1.428571429,2,0.095238095,2.880952381,80,57.36363636,0,0.954545455,0.590909091,0.409090909,0.318181818,0.227272727,0.681818182,2,0.045454545,0.909090909,0.227272727,0.590909091,1,0.045454545,0.727272727,0,0.681818182,2.409090909,7,5,2,0.636363636,0.136363636,1,1.818181818,7.318181818,2.863636364,0,0.181818182,2.409090909,2.409090909,0,0.318181818,0.045454545,0.545454545,0.909090909,0,0,0.272727273,1,0.636363636,1.136363636,1.136363636,0,0.409090909,11.90909091,0.090909091,0,2,0.181818182,0.909090909,0,0.181818182,0,0,0,0.227272727
69.36390752,37.46759916,227,0,55.30952381,75.73809524,105.1190476,2317.119048,0.119047619,0.071428571,0.738095238,0.880952381,0.428571429,0.5,0.666666667,0.166666667,0.404761905,0.595238095,0.285714286,0.5,0.976190476,0.357142857,0,0.19047619,0.904761905,0.80952381,0.19047619,0.523809524,0.30952381,10.46297251,3.642857143,0.142857143,0.476190476,0.476190476,0.5,0.571428571,0.428571429,0,1.857142857,1.80952381,1.69047619,1.738095238,1.666666667,0,0,114.3571429,2,6.026616899,0.738095238,0.5,1,0.047619048,0.166666667,0.404761905,0.023809524,0.976190476,1.5,1.047619048,1,1.428571429,0.666666667,1.357142857,0.166666667,3,0.119047619,0.238095238,26.9047619,1582.738095,2.928571429,579.2142857,1.142857143,0,1.833333333,0,2.19047619,2,0,2.738095238,84.07142857,56.04545455,0,0.818181818,0.772727273,0.409090909,0.409090909,0.181818182,0.863636364,2.045454545,0.136363636,0.909090909,0.136363636,0.727272727,1,0.090909091,0.363636364,0.045454545,0.636363636,2.454545455,6.863636364,4.681818182,1.954545455,0.5,0.136363636,1,1.818181818,7.681818182,3.272727273,0,0.590909091,4.5,3.227272727,0.045454545,0.409090909,0.272727273,0.590909091,0.954545455,0,0,0.318181818,1.272727273,0.772727273,1.181818182,1.181818182,0,0,11.31818182,0,0,2,0.045454545,0.772727273,0,0.045454545,0,0,0.090909091,0.090909091
69.3851971,37.60066891,228,0,59.25581395,76.20930233,108.2093023,2352.72093,0,0,0.720930233,0.906976744,0.488372093,0.976744186,0.697674419,0.093023256,0.23255814,0.488372093,0.139534884,0.534883721,0.976744186,0.372093023,0,0.069767442,0.76744186,0.720930233,0.139534884,0.279069767,0.488372093,9.976744186,3.651162791,0.279069767,0.76744186,0.697674419,0.441860465,0.418604651,0.534883721,0.046511628,1.860465116,1.837209302,1.186046512,1.906976744,1.790697674,0,0,119.4186047,2.093023256,5.209302326,0.813953488,0.186046512,1,0.069767442,0.093023256,0.395348837,0,0.953488372,1.790697674,1.325581395,1,1.023255814,0.813953488,1.674418605,0.465116279,3,0.558139535,1.139534884,30.06976744,1559.395349,2.511627907,571.5116279,1.209302326,0,2.023255814,6.511627907,2.348837209,2,0.023255814,2.418604651,73.65116279,56.72727273,0.045454545,0.818181818,0.636363636,0.227272727,0.136363636,0.136363636,0.727272727,2.090909091,0,0.818181818,0.136363636,0.727272727,1,0.045454545,0.454545455,0,0.727272727,2.318181818,7.954545455,5.227272727,1.909090909,0.727272727,0.045454545,1,1.227272727,7.5,3.045454545,0,0.090909091,1.090909091,1.454545455,0,0.090909091,0.136363636,0.5,0.681818182,0,0,0.181818182,1.272727273,0.590909091,1.181818182,1.181818182,0,5,11.22727273,0.136363636,0.090909091,2,0.045454545,0.818181818,0,0.090909091,0,0,0,0.227272727
69.41304717,37.59480637,229,0,56.66666667,74.84313725,102.7843137,2373.45098,0,0.019607843,0.607843137,0.823529412,0.588235294,0.862745098,0.764705882,0.058823529,0.294117647,0.37254902,0.156862745,0.568627451,0.941176471,0.352941176,0.039215686,0.019607843,0.960784314,0.823529412,0.137254902,0.490196078,0.37254902,10.49019608,3.745098039,0.176470588,0.68627451,0.62745098,0.647058824,0.37254902,0.529411765,0.039215686,1.980392157,1.68627451,1.450980392,1.705882353,1.68627451,0,0,121.8039216,2.078431373,5.941176471,0.529411765,0.529411765,1,0,0.098039216,0.37254902,0,1,1.745098039,1.490196078,1,1.235294118,0.784313725,1.235294118,0.274509804,3,0.31372549,0.647058824,29.03921569,1592.666667,2.647058824,602.2156863,1.058823529,0,2.568627451,22.39215686,2.098039216,2,0.019607843,2.215686275,76.70588235,53.27272727,0,0.954545455,0.818181818,0.363636364,0.454545455,0.136363636,0.818181818,2.136363636,0,0.909090909,0.090909091,0.590909091,1,0,0.363636364,0,0.727272727,2.363636364,8,5.454545455,2,0.5,0.090909091,1,1.136363636,8.227272727,3.318181818,0,0.363636364,6.181818182,2.454545455,0,1.590909091,0.5,0.727272727,0.909090909,0,0,0.545454545,1,0.5,1.090909091,1.090909091,0,21.45454545,11.68181818,0.181818182,0.045454545,2,0.090909091,0.727272727,0,0.363636364,0,0,0,0.272727273
69.14320122,37.26142809,230,0,51.52941176,78,115.6176471,2493.911765,0.176470588,0.176470588,0.852941176,0.764705882,0.588235294,0.823529412,0.352941176,0.176470588,0.470588235,0.441176471,0.382352941,0.352941176,1,0.382352941,0.029411765,0.058823529,0.735294118,0.852941176,0.558823529,0.294117647,0.441176471,10.55882353,3.588235294,0.205882353,0.382352941,0.382352941,0.323529412,0.294117647,0.441176471,0.117647059,1.617647059,1.382352941,1.617647059,1.588235294,1.5,0,0.029411765,122.3235294,2.058823529,5.235294118,0.647058824,0.323529412,1,0.029411765,0.117647059,0.5,0.058823529,1,1.735294118,1.117647059,1,2.882352941,0.735294118,1.5,0.617647059,3,0.382352941,0.764705882,31.14705882,1579.970588,2.617647059,623.2058824,1.323529412,0,2.676470588,1.764705882,2.205882353,2,0.058823529,2.058823529,53.44117647,54.63636364,0,1,0.454545455,0,0.409090909,0.181818182,0.636363636,2.045454545,0.272727273,0.954545455,0,0.590909091,0.909090909,0.045454545,0.545454545,0.090909091,0.409090909,1.954545455,8.090909091,5.040061832,2,0.409090909,0.454545455,1,1.272727273,5.954545455,2.5,0,1.090909091,3.818181818,1.363636364,1.5,3.090909091,0.454545455,0.772727273,0.909090909,0,0,2.318181818,1.090909091,0.909090909,1.227272727,1.227272727,0,1.818181818,10.4806006,0,0,2,0.181818182,1,0,0,0,0,0,0
69.07389815,37.27861562,231,0,52.825,76.7,113.825,2542.375,0.125,0,0.725,0.775,0.375,0.5,0.325,0.075,0.65,0.325,0.2,0.25,0.975,0.2,0.075,0.025,0.6,0.6,0.325,0.45,0.35,9.64724228,3.35,0.075,0.2,0.2,0.35,0.4,0.3,0,1.55,1.6,1.625,1.625,1.6,0,0,127.3,1.875,5.605895487,0.525,0.475,1,0.025,0.025,0.6,0,0.975,1.6,1.15,1,3,0.8,1.675,0.45,3,0.375,0.75,27.35,1589.6,2.65,642.075,1.075,0.025,2.35,0.125,2.4,2,0,2.15,56.625,50.81818182,0,0.954545455,0.272727273,0,0.409090909,0.045454545,0.409090909,2.136363636,0.318181818,1,0,0.545454545,0.909090909,0.045454545,0.545454545,0,0.318181818,1.954545455,9,5.545454545,2,0.5,0.181818182,1.136363636,1.818181818,7,2.545454545,0,0.909090909,2.363636364,1.409090909,0.090909091,1.045454545,0.5,0.818181818,0.863636364,0,0,0.5,1.090909091,0.909090909,1.090909091,1.090909091,0,0.227272727,10,0,0,2,0.181818182,0.954545455,0,0,0,0,0,0
69.49935197,38.26482906,232,0,57.26666667,77.7,113.7333333,2323.033333,0.033333333,0.033333333,0.666666667,0.933333333,0.533333333,0.966666667,0.866666667,0.033333333,0.4,0.733333333,0.166666667,0.433333333,1,0.466666667,0.033333333,0,0.866666667,0.666666667,0.033333333,0.233333333,0.633333333,9.633333333,3.466666667,0.1,0.533333333,0.533333333,0.7,0.5,0.7,0,2,1.833333333,1.133333333,1.8,1.7,0,0,119.5,2,5.5,0,0.066666667,0.966666667,0,0.133333333,0.333333333,0,1,1.766666667,1.966666667,1,1,0.866666667,1.6,0.266666667,3,0.166666667,0.333333333,28.56666667,1552.033333,2.866666667,561.6,1.366666667,0,1.666666667,23.16666667,2.2,2,0,1.666666667,89.7,57.09090909,0,0.863636364,0.681818182,0.409090909,0.090909091,0.136363636,0.363636364,1.909090909,0,1,0.045454545,0,0.954545455,0,0.318181818,0,0.454545455,2.318181818,7.545454545,4.818181818,2,0.181818182,0.045454545,1,1,6.227272727,3,0,0.363636364,3.590909091,1.909090909,0,0.863636364,0.454545455,0.454545455,0.863636364,0,0,0.590909091,1.136363636,0.454545455,1.363636364,1.363636364,0,28.63636364,10.68181818,0.045454545,0,2,0.090909091,0.863636364,0,0.090909091,0,0,0,0.090909091
70.02693465,38.38132641,233,0,53.2826087,75.58695652,108.5434783,2463.652174,0.043478261,0.02173913,0.869565217,0.913043478,0.695652174,0.97826087,0.891304348,0.043478261,0.369565217,0.586956522,0.434782609,0.456521739,1,0.543478261,0.02173913,0.02173913,0.630434783,0.695652174,0.108695652,0.282608696,0.652173913,9.760869565,3.739130435,0.086956522,0.739130435,0.717391304,0.413043478,0.695652174,0.956521739,0,1.869565217,1.739130435,1.347826087,1.782608696,1.782608696,0,0,123.7608696,2.086956522,5.826086957,0.456521739,0.630434783,1,0.086956522,0.326086957,0.586956522,0,0.97826087,1.97826087,2.413043478,1,1.043478261,0.826086957,1.630434783,0.326086957,3,0.086956522,0.173913043,26.65217391,1569.391304,2.869565217,609.4130435,1,0,1.130434783,0.217391304,2.369565217,2,0,2.195652174,91,52.5,0,0.863636364,0.818181818,0.409090909,0.5,0.181818182,0.181818182,2.045454545,0.045454545,1,0.272727273,0.454545455,1,0.045454545,0.5,0,0.681818182,2.636363636,6,4.545454545,2,0.363636364,0.136363636,1,1.5,8.090909091,3.181818182,0.454545455,0.727272727,6.318181818,2.681818182,0,1.954545455,0.409090909,0.681818182,0.954545455,0,0,2.454545455,1.136363636,0.727272727,1,1,0,0.454545455,12.90909091,0.090909091,0.045454545,2,0.272727273,0.863636364,0,0.090909091,0,0,0,0
